GeneID,Gene,Annotation_New,KEGG_Pathway,KEGG2,KEGG1,D11,L1,L6,L11,D1,D6,2D11,2L1
CwatDRAFT_4520,,hypothetical,,,,4.78,5.15,5.9,5.37,4.74,4.52,5.05,5.06
CwatDRAFT_4521,,conserved hypothetical,,,,11.4,10.79,11.24,10.85,11.19,11.49,11.94,11.42
CwatDRAFT_4522,,hypothetical,,,,9.59,9.13,9.29,8.85,9.39,9.49,9.05,8.94
CwatDRAFT_4525,,hypothetical,,,,5.21,4.49,4.44,4.49,4.67,4.17,4.67,4.33
CwatDRAFT_4528,,hypothetical,,,,13.65,12.88,12.65,13.28,13.71,13.32,13.38,12.62
CwatDRAFT_4529,,similar to Uncharacterized protein conserved in bacteria,,,,11.85,11.06,10.7,11.72,12.35,11.36,10.93,10.26
CwatDRAFT_4533,,hypothetical,,,,9.08,9.62,9.79,8.57,6.72,7.3,8.05,9.34
CwatDRAFT_4535,,Protein of unknown function UPF0150,,,,4.94,4.7,4.7,5.27,5.22,5.02,5.21,5.12
CwatDRAFT_4537,,hypothetical,,,,10.43,9.06,11.2,14.3,14.52,13.8,10.12,9.04
CwatDRAFT_4538,,Cobalt transport protein,,,,6.01,5.39,5.82,9.85,10.19,9.45,5.7,5.21
CwatDRAFT_4539,,Biotin/lipoate A/B protein ligase,,,,6.8,6.9,7.18,9.6,9.66,9.66,7.36,6.95
CwatDRAFT_4541,,GCN5-related N-acetyltransferase,,,,9.8,10.57,11.03,10.84,10.6,11.06,11.47,11.67
CwatDRAFT_4542,,hypothetical,,,,9.47,10.4,10.67,10.5,10.29,10.06,10.31,10.85
CwatDRAFT_4543,,hypothetical,,,,8.8,8.77,9.6,12.16,13,11.91,10.29,9.42
CwatDRAFT_4544,,hypothetical,,,,5.6,4.8,5.23,8.99,10.26,8.25,6.1,5.07
CwatDRAFT_4547,,Sulfate transporter/antisigma-factor antagonist STAS:Sulphate transporter,,,,11.77,11.1,10.49,11.34,12.13,12.09,11.04,10.28
CwatDRAFT_4549,,hypothetical,,,,6.3,5.31,5.63,6.09,7.07,5.86,5.71,5.18
CwatDRAFT_4550,,hypothetical,,,,5.11,4.69,4.92,4.91,5.07,4.65,5.11,4.66
CwatDRAFT_4551,,hypothetical,,,,6.12,5.05,5.44,5.89,6.26,5.7,5.65,5.25
CwatDRAFT_4552,,hypothetical,,,,4.93,4.52,4.78,4.7,4.61,4.48,5.03,4.39
CwatDRAFT_4553,,Exoribonuclease II,,,,6.91,6.14,6.53,6.84,7.15,5.98,6.12,5.81
CwatDRAFT_4554,,similar to Uncharacterized protein conserved in bacteria,,,,4.81,4.55,4.46,4.44,4.33,4.41,4.93,4.43
CwatDRAFT_4555,,hypothetical,,,,5.11,5.27,5.4,5.06,4.86,4.92,4.86,5.5
CwatDRAFT_4557,,hypothetical,,,,11.64,11.84,11.74,11.63,10.79,11.69,12.54,12.54
CwatDRAFT_4560,,hypothetical,,,,4.66,4.42,4.07,3.85,3.97,4.1,4.84,3.99
CwatDRAFT_4564,,hypothetical,,,,5.33,6.11,6.01,6.1,5.56,5.83,5.72,5.97
CwatDRAFT_4565,,hypothetical,,,,5.44,6.71,6.88,6.63,5.73,5.57,5.93,6.66
CwatDRAFT_4566,,Transglutaminase-like,,,,5.43,5.06,5.37,5.63,5.46,5.14,5.54,4.94
CwatDRAFT_4567,,hypothetical,,,,8.73,8.74,8.45,11.17,12.68,11.45,9.8,9.01
CwatDRAFT_4569,,TPR repeat:TPR repeat,,,,5.08,6.1,6.25,6.65,6.4,6.61,5.91,6.46
CwatDRAFT_4579,,hypothetical,,,,4.53,4.29,4.29,4.2,4.52,4.53,4.53,4.28
CwatDRAFT_4580,,hypothetical,,,,4.48,4.34,4.32,3.99,4.11,4.25,4.66,4.01
CwatDRAFT_4589,,hypothetical,,,,5.86,6.89,8.74,8.54,9.16,9.44,7.19,8.91
CwatDRAFT_4590,,Non-ribosomal peptide synthase:Amino acid adenylation,,,,6.33,6.23,6.87,6.9,7.29,6.89,6.56,6.29
CwatDRAFT_4591,,similar to Sterol desaturase,,,,11.01,11.26,12.2,11.58,10.87,10.92,11.92,11.66
CwatDRAFT_4592,,hypothetical,,,,9.04,9.12,10.22,14.08,13.34,12.69,8.93,8.83
CwatDRAFT_4595,,similar to nucleoside-diphosphate-sugar epimerases,,,,10.18,10.7,10.5,7.83,8.45,7.09,10.18,10.32
CwatDRAFT_4597,,similar to Multidrug resistance efflux pump,,,,6.79,6.77,7.5,7.77,8.32,7.36,8.18,6.95
CwatDRAFT_4600,,hypothetical,,,,8.91,8.52,7.94,7.43,8.5,9.98,9.25,8.99
CwatDRAFT_4601,,similar to Type II restriction enzyme methylase subunits,,,,5.67,5.04,5.28,5.54,5.88,5.08,5.47,5.37
CwatDRAFT_4603,,Glutaredoxin,,,,9.12,8.75,8.77,8.61,9.23,9.04,9.18,8.61
CwatDRAFT_4604,,MscS Mechanosensitive ion channel,,,,4.86,4.58,4.64,7.9,8.61,5.84,4.67,4.95
CwatDRAFT_4607,,unknown protein,,,,6.83,5.92,4.83,4.72,4.48,4.8,5.59,5.86
CwatDRAFT_4608,,hypothetical,,,,11.57,11.58,11.55,11.82,12.29,13.47,13.4,12.76
CwatDRAFT_4610,,conserved hypothetical,,,,5.53,5.1,5.03,5.07,5.41,5.03,5.23,5.13
CwatDRAFT_4611,,hypothetical,,,,5.38,6.15,8.03,6.51,6.41,6.07,5.47,7.58
CwatDRAFT_4612,,"Glycosyl transferase, family 2",,,,11.05,10.97,11.47,10.46,9.45,9.46,10.87,10.84
CwatDRAFT_4618,,Protein of unknown function UPF0150,,,,4.63,5.35,6.08,6.21,6.72,6.09,5.08,5.61
CwatDRAFT_4619,,Protein of unknown function DUF820,,,,6.05,7.18,8.09,8.3,8.72,7.76,7.33,8.15
CwatDRAFT_4620,,Transglutaminase-like,,,,9.91,8.31,8.1,10.68,11.26,11.19,9.92,7.77
CwatDRAFT_4621,,GCN5-related N-acetyltransferase,,,,7.95,7.47,6.98,6.76,5.82,7.81,9.41,8.28
CwatDRAFT_4629,,conserved hypothetical,,,,6.72,5.5,5.53,5.77,6.68,5.75,6.04,5.75
CwatDRAFT_4630,,conserved hypothetical,,,,11.65,10.34,9.47,9.97,11,10.99,10.95,9.83
CwatDRAFT_4637,,hypothetical,,,,5.46,7.08,6.57,6.69,7.56,6.87,6.1,7.39
CwatDRAFT_4639,,hypothetical,,,,5.2,4.63,4.41,4.14,4.44,4.24,5.08,4.16
CwatDRAFT_4642,,"Lipolytic enzyme, G-D-S-L",,,,5.11,5.14,4.71,4.76,4.62,4.63,4.85,5.3
CwatDRAFT_4644,,probable ketosteroid isomerase,,,,5.74,7.56,6.61,5.89,5.37,5.67,5.36,7.13
CwatDRAFT_4647,,"zeaxanthin glucosyl transferase, hypothetical",,,,10.52,11.16,11.09,11.21,10.99,11.69,10.85,11.41
CwatDRAFT_4648,,reverse transcriptase homolog,,,,13.72,14.51,14.86,15.01,14.64,14.43,13.8,14.63
CwatDRAFT_4649,,hypothetical,,,,5.74,4.78,5.33,4.91,5.11,5,5.24,4.65
CwatDRAFT_4650,,CBS:Polynucleotide adenylyltransferase,,,,5.85,5.73,6.12,6.39,7.24,6.95,6.33,6.08
CwatDRAFT_4651,,Short-chain dehydrogenase/reductase SDR,,,,8.43,7.8,7.67,7.53,8.09,9.24,9.67,8.58
CwatDRAFT_4652,,hypothetical,,,,9.34,9.73,9.45,9.08,9.88,10,9.55,9.35
CwatDRAFT_4657,,hypothetical,,,,4.64,4.4,4.28,4.15,4.39,4.2,4.96,4.03
CwatDRAFT_4658,,hypothetical,,,,5.63,5.79,5.92,6.27,6.28,6.79,5.44,5.45
CwatDRAFT_4659,,Protein of unknown function DUF552,,,,8.92,9.31,10.44,9.26,9.06,9.58,8.57,8.71
CwatDRAFT_4660,,Protein kinase,,,,9.49,10.56,10.48,9.85,9.36,10.47,10.4,10.46
CwatDRAFT_4661,,PBS lyase HEAT-like repeat,,,,4.58,4.74,4.94,4.7,4.39,5.14,5.05,5.13
CwatDRAFT_4665,,unknown protein,,,,10.84,11.07,11.39,12.19,13.58,12.18,11.24,10.92
CwatDRAFT_4666,,hypothetical,,,,7.01,6.84,6.76,7.07,8.88,7.9,7.83,7.49
CwatDRAFT_4667,,TrkA-N,,,,4.89,4.62,4.79,4.75,5.18,5.09,4.98,4.72
CwatDRAFT_4673,,hypothetical,,,,4.29,4.27,4.26,3.83,3.93,4.06,4.69,3.7
CwatDRAFT_4674,,"ATP-binding region, ATPase-like",,,,5.01,5.01,5.11,4.93,5.38,5.48,5.47,5.31
CwatDRAFT_4675,,hypothetical,,,,5.06,6.6,7.65,6.69,6.3,7.48,5.89,7.61
CwatDRAFT_4676,,hypothetical,,,,5.31,6.02,7.17,6.46,5.99,7,5.95,7.44
CwatDRAFT_4677,,Pentapeptide repeat,,,,5.63,6.57,7.55,6.79,6.79,7.34,6.23,8.34
CwatDRAFT_4678,,conserved hypothetical,,,,11.34,10.71,10.13,9.26,9.5,9.65,11.05,10.75
CwatDRAFT_4680,,Protein of unknown function DUF445,,,,7.23,6.95,6.59,6.73,7.49,7.27,7,7.15
CwatDRAFT_4683,,"Phage/plasmid primase P4, C-terminal",,,,8.85,9.28,10.02,10.14,8.93,8.51,8.86,9.17
CwatDRAFT_4686,,"Transposase, IS605 OrfB",,,,4.43,4.39,4.51,4.93,5.5,4.81,4.7,4.87
CwatDRAFT_4688,,conserved hypothetical,,,,4.62,4.61,4.78,5.48,4.59,4.29,4.86,4.69
CwatDRAFT_4689,,GatB/Yqey,,,,4.87,6.67,8.06,7.61,6.38,6.9,5.41,7.44
CwatDRAFT_4690,,Protein of unknown function DUF29,,,,4.98,5.04,6.47,6.34,4.91,5.2,4.77,6.06
CwatDRAFT_4691,,HesB/YadR/YfhF,,,,10.64,9.9,8.86,8.44,8.53,10.29,10.93,10.44
CwatDRAFT_4698,,hypothetical,,,,8.85,8.45,8.09,8.04,6.69,8.83,9.57,8.81
CwatDRAFT_4699,,Hsp33 protein,,,,9.33,10.23,10.31,8.93,7.86,6.92,8.89,9.97
CwatDRAFT_4704,,Protein of unknown function CP12,,,,10.02,10.46,10.89,11.44,11.86,10.89,9.25,10.16
CwatDRAFT_4705,,"Peptidase M50, putative membrane-associated zinc metallopeptidase",,,,11.88,12.72,13.2,12.88,12.19,11.41,11.74,12.32
CwatDRAFT_4706,,PAP fibrillin,,,,5.88,4.95,4.98,6.14,6.77,5.82,5.32,4.95
CwatDRAFT_4707,,hypothetical,,,,6.36,8.64,9.23,8.06,5.85,5.89,6.39,9.01
CwatDRAFT_4715,,HNH endonuclease,,,,7.97,8.03,8.34,9.17,9.95,9.53,8.77,8.43
CwatDRAFT_4721,,Thrombospondin type 3 repeat:Cna B-type,,,,6,5.36,6.04,6.18,6.19,4.85,4.86,4.63
CwatDRAFT_4725,,hypothetical,,,,8.08,5.44,6.23,6.68,6.65,5.78,6.87,5.17
CwatDRAFT_4727,,Carboxymethylenebutenolidase,,,,8.55,8.61,9.41,10.46,10.13,8.55,8.04,7.94
CwatDRAFT_4731,,Protein of unknown function DUF1555,,,,4.35,4.34,4.44,4.39,4.43,4.13,4.56,4.31
CwatDRAFT_4732,,Protein of unknown function DUF1555,,,,4.32,4.68,4.69,4.46,4.2,4.3,4.65,4.44
CwatDRAFT_4733,,hypothetical,,,,4.74,4.47,4.37,4.23,4.17,4.22,4.66,4.3
CwatDRAFT_4736,,Protein of unknown function DUF820,,,,4.55,5.14,4.7,4.33,4.57,4.3,4.9,4.65
CwatDRAFT_4738,,Protein of unknown function DUF490,,,,6.51,7.51,10.52,9.96,8.07,7.99,6.98,8.34
CwatDRAFT_4739,,Protein of unknown function DUF6,,,,7.12,7.01,8.61,7.84,6.86,6.43,6.7,7.08
CwatDRAFT_4741,,Protein of unknown function DUF502,,,,11.08,11.26,10.56,10.24,10.16,10.6,10.87,11.32
CwatDRAFT_4743,,"ABC transporter, transmembrane region:ABC transporter",,,,8.82,9.6,9.35,8.4,8.16,8.66,9.57,9.86
CwatDRAFT_4747,,conserved hypothetical,,,,10.89,11.14,11.03,10.32,10.95,10.98,11.42,11.13
CwatDRAFT_4756,,Protein kinase,,,,4.58,4.58,4.57,4.84,4.74,5.15,4.9,4.5
CwatDRAFT_4759,,unknown protein,,,,9.42,10.11,9.49,8.1,6.41,8.23,8.93,9.98
CwatDRAFT_4761,,Protein kinase,,,,4.35,4.28,4.33,4.11,4.15,4.3,4.69,4.06
CwatDRAFT_4762,,Protein kinase,,,,4.75,4.67,4.86,4.61,4.4,4.56,5.16,4.37
CwatDRAFT_4764,,conserved hypothetical,,,,8.97,9.8,9.21,8.95,8.76,9.52,8.19,9.24
CwatDRAFT_4765,,conserved hypothetical,,,,8.62,7.45,6.48,6.37,7.31,7.58,8.61,7.88
CwatDRAFT_4766,,hypothetical,,,,7.84,8.1,7.44,7.5,7.33,8.34,8.52,8.68
CwatDRAFT_4767,,"Helicase, C-terminal",,,,4.42,4.34,4.32,4.17,6.42,4.78,5.02,4
CwatDRAFT_4769,,TPR repeat:TPR repeat,,,,7.63,7.48,8.04,8.38,8.53,8.3,7.08,7.53
CwatDRAFT_4771,,TPR repeat:TPR repeat,,,,5.3,4.51,4.81,4.49,4.82,4.69,4.95,4.49
CwatDRAFT_4772,,hypothetical,,,,3.9,4.15,4.11,3.73,3.85,4.02,4.44,3.87
CwatDRAFT_4773,,hypothetical,,,,4.17,4.33,4.85,4.76,5.02,4.93,4.67,4.65
CwatDRAFT_4774,,hypothetical,,,,4.31,4.56,4.63,4.41,4.46,4.45,4.66,4.37
CwatDRAFT_4775,,probable delta(24)-sterol C-methyltransferase,,,,14.37,14.63,15.33,14.15,12.49,12.01,14.04,14.22
CwatDRAFT_4776,,hypothetical,,,,9.66,9.9,9.94,9.56,9.67,11.55,12.19,11
CwatDRAFT_4777,,Flavoprotein monooxygenase,,,,6.53,6.92,6.33,6.41,6.42,7.22,7.44,6.78
CwatDRAFT_4778,,conserved hypothetical,,,,5.52,5.2,4.57,4.49,4.7,4.95,5.14,5.34
CwatDRAFT_4779,,"Magnesium chelatase, ChlI subunit",,,,8.78,8.34,7.66,7.59,8.37,7.78,8.14,8.36
CwatDRAFT_4780,,conserved hypothetical,,,,7.33,6.76,6.42,6.87,6.82,6.35,6.28,6.68
CwatDRAFT_4781,,Protein of unknown function UPF0075,,,,9.45,8.36,7.56,7.84,8.97,8.24,8.53,8.08
CwatDRAFT_4782,,conserved hypothetical,,,,12.18,11.11,10.57,10.83,11.98,10.88,11.88,10.98
CwatDRAFT_4783,,Protein kinase,,,,9.93,8.29,7.87,8.54,9.74,8.45,8.76,7.75
CwatDRAFT_4784,,"Response regulator receiver:Transcriptional regulatory protein, C-terminal",,,,10.18,9.99,10.09,10.25,10.73,10.76,9.61,9.82
CwatDRAFT_4785,,hypothetical,,,,7.63,7.35,7.52,7.13,8.1,7.75,8.16,7.55
CwatDRAFT_4787,,Thioesterase,,,,7.24,5.69,5.5,5.63,6.43,6.06,6.67,5.73
CwatDRAFT_4790,,Protein of unknown function UPF0118,,,,4.35,5.01,4.84,4.82,4.28,4.43,4.53,4.67
CwatDRAFT_4791,,"extracellular solute-binding protein, family 3",,,,8.41,7.66,7.42,7.25,7.09,8.02,8.37,7.37
CwatDRAFT_4792,,hypothetical,,,,6.78,6.13,6.09,5.71,6.5,6.44,6.06,6.04
CwatDRAFT_4795,,conserved hypothetical,,,,14.07,14.35,14.52,14.02,13.39,13.56,13.92,14.41
CwatDRAFT_4797,,Single-stranded nucleic acid binding R3H,,,,10.39,10.81,10.68,10.6,9.99,10.43,10.47,10.91
CwatDRAFT_4798,,similar to Uncharacterized protein conserved in bacteria,,,,4.9,6.56,7.58,6.94,5.86,6.77,5.53,7.29
CwatDRAFT_4799,,"Glycosyl transferase, family 4",,,,11.87,10.14,9.58,9.67,9.94,10.56,11.31,9.67
CwatDRAFT_4802,,conserved hypothetical,,,,11.36,10.61,11.46,12.98,13.6,12.47,11.53,10.95
CwatDRAFT_4804,,hypothetical,,,,9.87,10.93,11.88,10.3,8.56,8.81,10.72,11.5
CwatDRAFT_4805,,hypothetical,,,,5.87,7.59,8.74,6.81,5.14,6.07,6.24,7.96
CwatDRAFT_4809,,conserved hypothetical,,,,10.57,11.09,11.06,9.38,7.77,8.03,9.68,10.42
CwatDRAFT_4812,,probable RND efflux transporter,,,,10.28,9.72,9.04,9.51,9.64,9.03,10.45,9.69
CwatDRAFT_4813,,Iojap-related protein,,,,11.88,11.66,11.89,11.97,12.05,12.37,11.48,11.82
CwatDRAFT_4814,,Protein of unknown function DUF1230,,,,14.15,13.1,12.64,13.16,13.15,14.03,13.68,12.79
CwatDRAFT_4815,,L-asparaginase II,,,,9.67,8.11,7.76,8.31,8.33,8.76,8.98,7.25
CwatDRAFT_4819,,Small GTP-binding protein domain,,,,4.98,5.12,5.07,5.53,5.4,5.81,4.87,5.67
CwatDRAFT_4824,,Amino acid adenylation,,,,4.71,4.47,4.44,4.3,4.19,4.17,4.97,4
CwatDRAFT_4825,,Amino acid adenylation,,,,4.58,4.37,4.46,4.21,4.27,4.42,4.96,4.15
CwatDRAFT_4829,,hypothetical,,,,7.17,5.88,5.6,6.1,6.67,5.7,5.5,5.53
CwatDRAFT_4830,,hypothetical,,,,8.69,9.63,9.65,8.06,7.23,7.31,9,10
CwatDRAFT_4831,,probable methyltransferase,,,,9.22,10.6,10.66,9.48,8.05,8.49,9.82,10.73
CwatDRAFT_4832,,Protein of unknown function DUF328,,,,4.61,4.49,4.32,4.04,4.03,4.11,4.91,4.33
CwatDRAFT_4834,,Protein of unknown function DUF552,,,,12.36,15.2,14.07,11,8.37,8.9,13.09,15.54
CwatDRAFT_4838,,Forkhead-associated,,,,10.45,9.75,9.58,9.69,9.61,10.24,10.41,9.53
CwatDRAFT_4839,,"AAA ATPase, central region:Clp, N terminal:Clp, N terminal",,,,7.6,8.3,8.14,7.52,6.24,5.93,6.82,7.62
CwatDRAFT_4842,,fdxN element excision controlling factor protein,,,,4.48,4.31,4.56,5.11,7.5,6.24,4.68,4.4
CwatDRAFT_4847,,Thioredoxin-related,,,,5.06,5.56,4.7,4.52,4.75,4.79,5.18,5.41
CwatDRAFT_4850,,Protein of unknown function DUF86,,,,5.2,5.48,4.99,5.2,4.5,4.66,5.05,5.69
CwatDRAFT_4851,,HesB/YadR/YfhF,,,,11.23,10.38,10.59,10.83,10.7,11.01,10.52,10.2
CwatDRAFT_4852,,TPR repeat,,,,13.37,13.09,12.77,12.81,12.6,12.78,12.86,12.76
CwatDRAFT_4853,,"Peptidase M48, Ste24p",,,,12.25,11.94,11.84,11.88,11.86,11.15,11.37,11.12
CwatDRAFT_4854,,Protein of unknown function DUF820,,,,7.66,6.87,6.49,6.7,6.55,6.97,7.16,6.23
CwatDRAFT_4857,,hypothetical,,,,5.03,5.07,5.16,4.83,5.39,5.5,4.91,5.23
CwatDRAFT_4860,,hypothetical,,,,4.43,4.75,4.42,4.21,4.19,4.87,5.15,4.83
CwatDRAFT_4863,,ABC transporter,,,,5.21,5.36,5.15,5.17,5.01,4.6,4.81,5.22
CwatDRAFT_4864,,"ABC transporter, transmembrane region:ABC transporter",,,,5.91,6.04,6.19,6.55,6.16,5.18,5.2,6.08
CwatDRAFT_4866,,conserved hypothetical,,,,12.41,12.64,12.94,13.3,14.1,12.08,12.57,12.39
CwatDRAFT_4869,,Cyclic nucleotide-binding,,,,4.71,4.57,4.76,5.06,5.12,4.56,4.6,4.64
CwatDRAFT_4877,,fdxN element excision controlling factor protein,,,,7.52,8.85,9.13,9.09,9.37,9.23,8.86,9.48
CwatDRAFT_4878,,similar to XisI protein,,,,7.64,9.28,10.01,10.05,9.81,10.21,9.14,10.22
CwatDRAFT_4879,,Protein kinase:G-protein beta WD-40 repeat,,,,7.28,6.38,6.61,6.89,6.75,8.33,8.14,6.24
CwatDRAFT_4880,,Protein of unknown function DUF820,,,,9.68,9.31,9.66,9.8,10.9,10.43,9.41,9.1
CwatDRAFT_4881,,Protein of unknown function DUF820,,,,9.17,8.66,9.36,9.23,10.19,9.83,9.11,8.8
CwatDRAFT_4883,,Pentapeptide repeat,,,,8.2,8.75,9.43,8.4,6.29,6.68,7.92,8.29
CwatDRAFT_4885,,hypothetical,,,,4.52,4.25,4.25,4.08,4.28,4.05,4.71,4.28
CwatDRAFT_4886,,hypothetical,,,,4.9,4.44,4.25,4.08,4.16,4.29,4.71,4.19
CwatDRAFT_4888,,hypothetical,,,,4.43,4.68,4.88,4.72,4.22,4.84,4.9,4.85
CwatDRAFT_4889,,unknown protein,,,,4.79,5.13,5.49,5.29,4.91,5.99,5.08,5.85
CwatDRAFT_4895,,TPR repeat:TPR repeat,,,,4.34,4.3,4.36,10.71,12.66,9.32,4.58,4.18
CwatDRAFT_4896,,conserved hypothetical,,,,6.93,7.39,7.4,6.88,7.12,7.98,8.3,8.4
CwatDRAFT_4897,,conserved hypothetical,,,,13.14,13.27,12.79,11,10.01,12.14,13.36,13.82
CwatDRAFT_4898,,Amino acid permease-associated region,,,,10.65,10.74,10.84,10.9,9.82,8.86,9.74,10.07
CwatDRAFT_4901,,hypothetical,,,,4.29,4.31,4.62,4.56,4.64,4.68,4.94,4.36
CwatDRAFT_4902,,GDP-L-fucose synthase,,,,8.24,10.56,10.15,7.72,6.79,6.01,6.53,9.86
CwatDRAFT_4905,,conserved hypothetical,,,,4.58,4.72,5.32,5.06,4.21,4.27,4.55,5.06
CwatDRAFT_4906,,"Glycosyl transferase, group 1",,,,4.54,4.38,4.23,4.13,3.94,4.1,4.49,4.08
CwatDRAFT_4907,,"Glycosyl transferase, group 1",,,,4.87,5.28,5.54,4.91,4.34,5.15,5.03,6.11
CwatDRAFT_4909,,conserved hypothetical,,,,4.55,5.17,4.61,4.46,4.38,4.99,5.15,5.63
CwatDRAFT_4916,,Ankyrin,,,,6.31,4.91,5.66,6.09,6.59,6.26,5.37,5.09
CwatDRAFT_4917,,unknown protein,,,,9.31,9.8,10.49,10.61,11.29,11.52,9.79,10.11
CwatDRAFT_4918,,conserved hypothetical,,,,7.53,8.31,9.92,8.95,8.93,8.64,7.17,9.53
CwatDRAFT_4919,,conserved hypothetical,,,,12.05,12.05,12.28,11.36,10.01,10.01,11.53,11.67
CwatDRAFT_4921,,Radical SAM,,,,10.37,10.06,10.33,10.55,9.73,8.98,9.37,9.52
CwatDRAFT_4924,,Ferritin and Dps,,,,10.47,10.63,10.4,9.64,9.24,10.33,9.83,10.55
CwatDRAFT_4925,,TPR repeat:TPR repeat,,,,8.11,8.16,9.26,12.14,11.92,10.86,8.18,8.15
CwatDRAFT_4926,,Heavy metal transport/detoxification protein,,,,6.25,5.02,5.32,7.61,9.26,7.21,6.37,4.86
CwatDRAFT_4927,,"Peptidase M22, glycoprotease",,,,5.65,5.79,5.22,5.96,5.81,5.14,5.16,5.43
CwatDRAFT_4941,,conserved hypothetical,,,,9.62,10.17,9.13,9.7,10.24,10.7,10.02,9.94
CwatDRAFT_4950,,conserved hypothetical,,,,6.38,5.24,4.94,4.96,4.53,5.15,6.19,5.14
CwatDRAFT_4951,,hypothetical,,,,5.95,5.88,6.44,7.61,8.56,7.76,6.66,6.27
CwatDRAFT_4952,,"Protein of unknown function DUF814:Fibronectin-binding A, N-terminal",,,,9.47,8.36,8.27,7.79,8.22,9.11,9.35,8.54
CwatDRAFT_4953,,conserved hypothetical,,,,13.35,12.51,12.15,14.48,15.58,14.47,13.06,12.07
CwatDRAFT_4954,,conserved hypothetical,,,,4.81,5.21,5.03,5.46,5.1,4.86,5.07,5.56
CwatDRAFT_4955,,conserved hypothetical,,,,4.75,5.59,5.4,5.53,4.75,4.9,4.93,5.05
CwatDRAFT_4956,,hypothetical,,,,6.09,5.62,5.79,5.88,6.94,5.87,5.86,5.93
CwatDRAFT_4957,,Conserved hypothetical 341,,,,11.04,10.14,10,10.68,11.34,11.24,10.41,9.84
CwatDRAFT_4958,,hypothetical,,,,8.67,8.41,8.66,8.49,9.02,8.67,9.3,9.98
CwatDRAFT_4959,,Twin-arginine translocation pathway signal,,,,9.03,8.07,7.88,8.49,8.73,7.86,8.02,7.53
CwatDRAFT_4960,,Protein of unknown function DUF29,,,,5.08,5.25,5.09,4.83,4.91,5.06,5.35,5.38
CwatDRAFT_4961,,conserved hypothetical,,,,4.14,4.27,4,3.82,3.93,4.03,4.63,3.84
CwatDRAFT_4962,,hypothetical,,,,4.74,5.19,6.68,5.88,5.21,5.9,5.24,6.6
CwatDRAFT_4963,,UbiE/COQ5 methyltransferase,,,,4.74,5.19,6.25,4.87,4.65,5.05,5.68,7.13
CwatDRAFT_4966,,Prolyl oligopeptidase,,,,7.07,7.46,8.67,10.96,9.37,9.4,6.75,7.19
CwatDRAFT_4967,,conserved hypothetical,,,,7.92,7.52,7.17,7.62,8.64,9.1,7.73,7.55
CwatDRAFT_4969,,conserved hypothetical,,,,8.54,9.26,10,10.49,10.16,10.28,9.17,9.86
CwatDRAFT_4971,,conserved hypothetical,,,,9.89,10.07,10.52,10.4,10.74,10.9,10.64,10.3
CwatDRAFT_4972,,conserved hypothetical,,,,7.31,7.72,7.97,7.3,8,7.98,7.72,7.9
CwatDRAFT_4973,,hypothetical,,,,7.77,8.06,8.13,7.67,7.94,8.75,8.55,8.22
CwatDRAFT_4974,,Response regulator receiver,,,,7.32,7.27,6.72,7.07,6.66,6.97,7.2,7.1
CwatDRAFT_4976,,Protein of unknown function DUF820,,,,7.24,7.78,8.07,8.49,9.14,9.48,8.14,8.12
CwatDRAFT_4978,,conserved hypothetical,,,,8.73,8.27,8.17,8.02,8.71,8.57,7.56,7.54
CwatDRAFT_4985,,Protein of unknown function DUF752,,,,5.5,5.56,5.06,4.74,4.56,5.27,5.28,5.96
CwatDRAFT_4988,,UspA,,,,5.67,6.09,5.69,5.56,5.67,5.01,5.41,5.89
CwatDRAFT_4989,,hypothetical,,,,4.29,4.3,4.27,3.96,3.99,4.21,4.74,3.94
CwatDRAFT_4990,,unknown protein,,,,4.58,4.46,4.68,4.5,5.51,4.84,4.73,4.56
CwatDRAFT_4991,,unknown protein,,,,5.14,4.6,4.6,4.53,5.53,4.51,4.77,4.5
CwatDRAFT_4992,,conserved hypothetical,,,,4.27,4.34,4.53,4.6,4.57,4.28,4.57,4.32
CwatDRAFT_4993,,conserved hypothetical,,,,4.39,4.29,4.47,4.42,4.42,4.17,4.58,4.02
CwatDRAFT_4994,,conserved hypothetical,,,,4.9,4.27,4.52,4.6,4.61,4.31,4.83,4.14
CwatDRAFT_4997,,hypothetical,,,,5.4,4.85,4.69,4.88,5.53,4.29,5.78,4.35
CwatDRAFT_4998,,hypothetical,,,,7.37,6.05,6.61,6.84,7.11,6,6.41,5.85
CwatDRAFT_4999,,unknown protein,,,,5.09,4.7,4.88,4.85,5.01,4.65,5.27,4.52
CwatDRAFT_5000,,hypothetical,,,,5.63,4.76,5.18,5.31,5.82,4.59,5.23,5.17
CwatDRAFT_5001,,"Transposase, IS4",,,,7.31,7.71,7.56,8.16,8.45,9.02,7.7,8.21
CwatDRAFT_5002,,hypothetical,,,,5.09,4.53,4.57,4.36,4.63,4.33,5.17,4.31
CwatDRAFT_5003,,hypothetical,,,,5.72,6.09,6.37,6.01,6.36,5.32,5.2,5.84
CwatDRAFT_5004,,hypothetical,,,,5.72,6.01,5.97,5.89,5.86,5.36,5.31,5.86
CwatDRAFT_5005,,hypothetical,,,,5.95,6.51,6.52,6.47,6.26,5.79,5.55,6.34
CwatDRAFT_5011,,Pentapeptide repeat,,,,10.39,9.59,9.68,9.51,10.22,10.5,11.05,10.01
CwatDRAFT_5012,,conserved hypothetical,,,,10.11,9.68,8.96,8.53,8.83,10.07,10.03,9.79
